brand,phone_name,phone_price,phone_image,available_status,average_rating,battery_rating,camera_rating,connectivity_rating,performance_rating,design_rating,user_rating,battery,cpu,density,diagonal,front_camera,main_camera,os,os_version,processor_model,ram,resolution,screen_type,size,storage,usable_surface,weight,aspect_ratio
Huawei,Huawei Honor 6,150,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1158_phone_front_x_small.jpeg,On Sale,4.8,4.4,6,3.4,4.9,5.5,0,3100 mAh,4x1.7 GHz ARM Cortex,441 ppi Very high density,5,5 Mpx/--,13 Mpx/2.0,Android 6.0Marshmallow,Android 6.0 Marshmallow,Huawei HiSilicon KIRIN 920,3 GB RAM,1080 x 1920 px,LCD IPS,69.7 mm  139.8 mm  7.5 mm,16 GB,70%,135 g,16:09
Huawei,Huawei Honor 6 Plus,156,//cdn-files.kimovil.com/phone_front/0001/03/thumb_2360_phone_front_x_small.jpeg,On Sale,5.5,5.9,6.1,5.4,4.8,5.5,0,3600 mAh,4x1.8 GHz ARM Cortex,401 ppi Very high density,5.5,8 Mpx/2.4,8 Mpx/2.0,Android 5.0Lollipop,Android 5.1.1 Lollipop,Huawei HiSilicon KIRIN 925,3 GB RAM,1080 x 1920 px,LCD IPS,75.7 mm  150.4 mm  7.5 mm,16 GB,73%,165 g,16:09
Huawei,Huawei P8 Lite,141,//cdn-files.kimovil.com/phone_front/0001/05/thumb_4016_phone_front_x_small.jpeg,On Sale,4.1,2.4,6,4.5,4.2,3.5,0,2200 mAh,"8x 1,2GHz Cortex A",294 ppi Medium Density,5,5 Mpx/--,13 Mpx/2.0,Android 6.0Marshmallow,Android 6.0 Marshmallow,Huawei HiSilicon KIRIN 620,2 GB RAM,720 x 1280 px,LCD IPS,70.6 mm  143.0 mm  7.7 mm,16 GB,68%,131 g,16:09
Huawei,Huawei P8 Max,193,//cdn-files.kimovil.com/phone_front/0001/05/thumb_4286_phone_front_x_small.jpeg,On Sale,5.7,7.7,7.1,4,4.5,5.3,0,4360 mAh,4x2.2 GHz ARM Cortex,324 ppi High Density,6.8,5 Mpx/--,13 Mpx/2.0,Android 5.0Lollipop,Android 5.0.2 Lollipop,Huawei HiSilicon KIRIN 935,3 GB RAM,1080 x 1920 px,LCD IPS,93.0 mm  182.7 mm  6.8 mm,32 GB,75%,228 g,16:09
Huawei,Huawei Honor 7i,122,//cdn-files.kimovil.com/phone_front/0001/06/thumb_5272_phone_front_x_small.jpeg,On Sale,4.5,4.4,4.4,4.2,3.8,5.5,0,3090 mAh,4x1.5 GHz ARM Cortex,424 ppi Very high density,5.2,--/--,13 Mpx/2.0,Android 5.0Lollipop,Android 5.1 Lollipop,Qualcomm Snapdragon 616 MSM8952,2 GB RAM,1080 x 1920 px,LCD IPS,71.2 mm  141.6 mm  7.8 mm,16 GB,74%,160 g,16:09
Huawei,Huawei GX8,167,//cdn-files.kimovil.com/phone_front/0001/06/thumb_5882_phone_front_x_small.jpeg,On Sale,5.1,3.9,6.2,5.9,4.3,5.4,0,3000 mAh,4x1.7 GHz ARM Cortex,401 ppi Very high density,5.5,5 Mpx/--,13 Mpx,Android 5.0Lollipop,Android 5.1.1 Lollipop,Qualcomm Snapdragon 616 MSM8939v2,3 GB RAM,1080 x 1920 px,LCD IPS,76.5 mm  152.0 mm  7.5 mm,32 GB,71%,167 g,16:09
Huawei,Huawei Nexus 6P,311,//cdn-files.kimovil.com/phone_front/0001/06/thumb_5825_phone_front_x_small.jpeg,On Sale,6.5,5.7,6.9,7.8,5.8,6.4,0,3450 mAh,4x2.0 GHz ARM Cortex,515 ppi Very high density,5.7,8 Mpx/--,12 Mpx/2.0,Android 7.0Nougat,Android 7.0 Nougat,Qualcomm Snapdragon 810 MSM8994 V2.1,3 GB RAM,1440 x 2560 px,Amoled,77.8 mm  159.3 mm  7.3 mm,32 GB,72%,178 g,16:09
Huawei,Huawei Honor 5X,130,//cdn-files.kimovil.com/phone_front/0001/07/thumb_6244_phone_front_x_small.jpeg,On Sale,4.5,4,6,3.9,4.1,4.5,0,3000 mAh,4x1.7 GHz ARM Cortex,401 ppi Very high density,5.5,4.9 Mpx/--,13 Mpx/2.0,Android 5.0Lollipop,Android 5.1 Lollipop,Qualcomm Snapdragon 616 MSM8939v2,3 GB RAM,1080 x 1920 px,LCD IPS,76.3 mm  151.3 mm  8.2 mm,16 GB,72%,158 g,16:09
Huawei,Huawei Enjoy 5,150,//cdn-files.kimovil.com/phone_front/0001/07/thumb_6103_phone_front_x_small.jpeg,On Sale,4.3,7.3,4.4,3.7,3.6,2.6,0,4000 mAh,ARM Cortex,294 ppi Medium Density,5,4.9 Mpx/--,13 Mpx/2.0,Android 5.0Lollipop,Android 5.1 Lollipop,MediaTek MT6735,2 GB RAM,720 x 1280 px,LCD IPS,71.8 mm  143.1 mm  9.7 mm,16 GB,67%,160 g,16:09
Huawei,Huawei Mate 8,226,//cdn-files.kimovil.com/phone_front/0001/07/thumb_6840_phone_front_x_small.jpeg,On Sale,7,6.7,7.3,8,6.5,6.5,0,4000 mAh,4x 2.3 GHz ARM Cortex,367 ppi High Density,6,8 Mpx/--,16 Mpx/2.0,Android 8.0Oreo,Android 8.0 Oreo,Huawei HiSilicon KIRIN 950,3 GB RAM,1080 x 1920 px,LCD IPS,80.6 mm  157.1 mm  7.9 mm,32 GB,78%,185 g,16:09
Huawei,Huawei Enjoy 5S,117,//cdn-files.kimovil.com/phone_front/0001/08/thumb_7262_phone_front_x_small.jpeg,On Sale,3.6,2.3,4.3,3.6,3.7,4.1,0,2200 mAh,ARM Cortex,294 ppi Medium Density,5,5 Mpx/--,13 Mpx/2.0,Android 5.0Lollipop,Android 5.1.1 Lollipop,MediaTek MT6753T,2 GB RAM,720 x 1280 px,LCD IPS,71.0 mm  143.0 mm  7.6 mm,16 GB,68%,135 g,16:09
Huawei,Huawei Y6,200,//cdn-files.kimovil.com/phone_front/0001/06/thumb_5841_phone_front_x_small.jpeg,On Sale,4.1,7.3,4.3,2.8,3.6,2.6,0,4000 mAh,ARM Cortex,294 ppi Medium Density,5,4.9 Mpx/--,13 Mpx/2.0,Android 5.0Lollipop,Android 5.1 Lollipop,MediaTek MT6735,2 GB RAM,720 x 1280 px,LCD IPS,71.8 mm  143.1 mm  9.7 mm,16 GB,67%,160 g,16:09
Huawei,Huawei P9 Lite,142,//cdn-files.kimovil.com/phone_front/0001/16/thumb_15035_phone_front_x_small.jpeg,On Sale,5.2,4.5,6,5.3,5.2,5.2,0,3000 mAh,4x 2.0 GHz ARM Cortex A53 + 4x 1.7 GHz ARM Cortex A53,424 ppi Very high density,5.2,8 Mpx/--,13 Mpx/2.0,Android 7.0Nougat,Android 7.0 Nougat,Huawei HiSilicon KIRIN 650,3 GB RAM,1080 x 1920 px,LCD IPS,72.6 mm  146.8 mm  7.5 mm,16 GB,70%,139 g,16:09
Huawei,Huawei P9 Plus,987,//cdn-files.kimovil.com/phone_front/0001/13/thumb_12665_phone_front_x_small.jpeg,On Sale,6.5,5.8,6.9,8,6.4,5.6,0,3400 mAh,4x 2.5 GHz ARM Cortex,400 ppi Very high density,5.5,8 Mpx/--,12 Mpx/2.2,Android 8.0Oreo,Android 8.0 Oreo,Huawei HiSilicon KIRIN 955,4 GB RAM,1080 x 1920 px,Amoled,75.3 mm  152.3 mm  6.9 mm,64 GB,72%,162 g,16:09
Huawei,Huawei P9,217,//cdn-files.kimovil.com/phone_front/0001/13/thumb_12663_phone_front_x_small.jpeg,On Sale,6.3,4.5,7,6.9,6.5,6.6,0,3000 mAh,4x 2.5 GHz ARM Cortex,424 ppi Very high density,5.2,8 Mpx/--,12 Mpx/2.2,Android 7.0Nougat,Android 7.0 Nougat,Huawei HiSilicon KIRIN 955,3 GB RAM,1080 x 1920 px,LCD IPS,70.9 mm  145.0 mm  6.9 mm,32 GB,72%,144 g,16:09
Huawei,Huawei Honor 5C,83,//cdn-files.kimovil.com/phone_front/0001/16/thumb_15402_phone_front_x_small.jpeg,On Sale,4.5,4.5,4.4,3.6,5,4.8,0,3000 mAh,4x 2.0 GHz ARM Cortex A53 + 4x 1.7 GHz ARM Cortex A53,424 ppi Very high density,5.2,8 Mpx/--,13 Mpx/2.0,Android 7.0Nougat,Android 7.0 Nougat,Huawei HiSilicon KIRIN 650,2 GB RAM,1080 x 1920 px,LCD IPS,73.8 mm  147.1 mm  8.3 mm,16 GB,68%,156 g,16:09
Huawei,Huawei G9 Lite,135,//cdn-files.kimovil.com/phone_front/0001/16/thumb_15035_phone_front_x_small.jpeg,On Sale,4.9,4.1,6,4.7,4.5,5,0,3000 mAh,4x1.5 GHz ARM Cortex,424 ppi Very high density,5.2,8 Mpx/--,13 Mpx/2.0,Android 6.0Marshmallow,Android 6.0 Marshmallow,Qualcomm Snapdragon 617 MSM8952,3 GB RAM,1080 x 1920 px,LCD IPS,72.6 mm  146.8 mm  7.5 mm,16 GB,70%,139 g,16:09
Huawei,Huawei Y3 II,111,//cdn-files.kimovil.com/phone_front/0001/31/thumb_30831_phone_front_x_small.jpeg,On Sale,2.9,2.8,2.7,3.9,2.8,2.1,0,2100 mAh,ARM Cortex,218 ppi Medium Density,4.5,2 Mpx/--,5 Mpx,Android 5.0Lollipop,Android 5.1 Lollipop,MediaTek MT6735M,1 GB RAM,480 x 854 px,LCD,66.7 mm  134.2 mm  9.9 mm,8 GB,62%,150 g,16:09
Huawei,Huawei Honor Note 8,195,//cdn-files.kimovil.com/phone_front/0001/33/thumb_32466_phone_front_x_small.jpeg,On Sale,6.5,7.8,7.1,5.8,6.8,5.2,0,4500 mAh,4x 2.5 GHz ARM Cortex,445 ppi Very high density,6.6,8 Mpx/2.0,13 Mpx/2.0,Android 8.0Oreo,Android 8.0 Oreo,Huawei HiSilicon KIRIN 955,4 GB RAM,1440 x 2560 px,Super Amoled,90.9 mm  178.8 mm  7.2 mm,64 GB,74%,219 g,16:09
Huawei,Huawei Nova Plus,331,//cdn-files.kimovil.com/phone_front/0001/37/thumb_36072_phone_front_x_small.jpeg,On Sale,5.4,5.7,4.4,6,5.2,5.5,0,3340 mAh,ARM Cortex,401 ppi Very high density,5.5,8 Mpx/--,16 Mpx,Android 6.0Marshmallow,EMUI 4.1 (Android 6.0.1),Qualcomm Snapdragon 625 MSM8953,3 GB RAM,1080 x 1920 px,LCD IPS,75.7 mm  151.8 mm  7.3 mm,32 GB,72%,160 g,16:09
Huawei,Huawei Honor 6X,109,//cdn-files.kimovil.com/phone_front/0001/42/thumb_41646_phone_front_x_small.jpeg,On Sale,5.3,5.7,5,5.6,5.4,4.8,0,3340 mAh,4x 2.1 GHz ARM Cortex A53 + 4x 1.7 GHz ARM Cortex A53,401 ppi Very high density,5.5,8 Mpx/--,12 Mpx/2.2,Android 8.0Oreo,Android 8.0 Oreo,Huawei HiSilicon Kirin 655,3 GB RAM,1080 x 1920 px,LCD IPS,76.2 mm  150.9 mm  8.2 mm,32 GB,72%,162 g,16:09
Huawei,Huawei Enjoy 6,100,//cdn-files.kimovil.com/phone_front/0001/43/thumb_42980_phone_front_x_small.jpeg,On Sale,5,6.9,4.1,4.1,4.6,5.5,0,4100 mAh,4x1.5 GHz ARM Cortex,293 ppi Medium Density,5,5 Mpx/--,13 Mpx/2.2,Android 6.0Marshmallow,Android 6.0 Marshmallow,MediaTek MT6750,3 GB RAM,720 x 1280 px,Amoled,70.4 mm  143.2 mm  7.9 mm,16 GB,68%,145 g,16:09
Huawei,Huawei Mate 9,314,//cdn-files.kimovil.com/phone_front/0001/44/thumb_43696_phone_front_x_small.jpeg,On Sale,7.1,6.7,7.2,8,7.1,6.5,0,4000 mAh,4x 2.4 GHz ARM Cortex,373 ppi High Density,5.9,8 Mpx/--,20 Mpx/2.2,Android 8.0Oreo,Android 8.0 Oreo,Huawei HiSilicon KIRIN 960,4 GB RAM,1080 x 1920 px,LCD IPS,78.9 mm  156.9 mm  7.9 mm,64 GB,77%,189 g,16:09
Huawei,Huawei Mate 9 Pro,312,//cdn-files.kimovil.com/phone_front/0001/54/thumb_53690_phone_front_x_small.jpeg,On Sale,7.3,6.7,7.2,8.4,7,7,0,4000 mAh,4x 2.4 GHz ARM Cortex,498 ppi Very high density,5.5,8 Mpx/--,20 Mpx/2.2,Android 7.0Nougat,Android 7.0 Nougat,Huawei HiSilicon KIRIN 960,4 GB RAM,1440 x 2560 px,Amoled,75.0 mm  152.0 mm  7.5 mm,64 GB,73%,169 g,16:09
Huawei,Huawei Honor Magic,282,//cdn-files.kimovil.com/phone_front/0001/50/thumb_49598_phone_front_x_small.jpeg,On Sale,5.8,4,5.2,8,6,5.6,0,2900 mAh,4x 2.3 GHz ARM Cortex,578 ppi Very high density,5.1,8 Mpx/--,12 Mpx/2.2,Android 6.0Marshmallow,Android 6.0 Marshmallow,Huawei HiSilicon KIRIN 950,4 GB RAM,1440 x 2560 px,Amoled,69.9 mm  146.1 mm  7.8 mm,64 GB,70%,145 g,16:09
Huawei,Huawei P9 Lite 2017,178,//cdn-files.kimovil.com/phone_front/0001/70/thumb_69767_phone_front_x_small.jpeg,On Sale,5.5,4.4,6,6.2,5.3,5.4,0,3000 mAh,4x 2.1 GHz ARM Cortex A53 + 4x 1.7 GHz ARM Cortex A53,424 ppi Very high density,5.2,8 Mpx/--,13 Mpx/2.2,Android 7.0Nougat,Android 7.0 Nougat,Huawei HiSilicon Kirin 655,3 GB RAM,1080 x 1920 px,LCD IPS,72.9 mm  147.2 mm  7.6 mm,16 GB,69%,147 g,16:09
Huawei,Huawei P8 Lite 2017,162,//cdn-files.kimovil.com/phone_front/0001/57/thumb_56407_phone_front_x_small.jpeg,On Sale,5.2,4.4,5.1,5.7,5.4,5.4,0,3000 mAh,4x 2.1 GHz ARM Cortex A53 + 4x 1.7 GHz ARM Cortex A53,424 ppi Very high density,5.2,8 Mpx/--,12 Mpx/2.2,Android 8.0Oreo,Android 8.0 Oreo,Huawei HiSilicon Kirin 655,3 GB RAM,1080 x 1920 px,LCD IPS,72.9 mm  147.2 mm  7.6 mm,16 GB,69%,147 g,16:09
Huawei,Huawei Honor V9,195,//cdn-files.kimovil.com/phone_front/0001/60/thumb_59008_phone_front_x_small.jpeg,On Sale,6.4,6.7,5.8,6.8,6.9,5.8,0,4000 mAh,4x 2.4 GHz ARM Cortex,515 ppi Very high density,5.7,8 Mpx/2.0,12 Mpx/2.2,Android 7.0Nougat,Android 7.0 Nougat,Huawei HiSilicon KIRIN 960,4 GB RAM,1440 x 2560 px,LCD IPS,77.5 mm  157.0 mm  7.0 mm,64 GB,73%,184 g,16:09
Huawei,Huawei P10 Plus,248,//cdn-files.kimovil.com/phone_front/0001/60/thumb_59753_phone_front_x_small.jpeg,On Sale,6.9,6.3,6.8,8.1,7.2,6,0,3750 mAh,4x 2.4 GHz ARM Cortex,534 ppi Very high density,5.5,8 Mpx/1.9,12.2 Mpx/1.8,Android 8.0Oreo,Android 8.0 Oreo,Huawei HiSilicon KIRIN 960,6 GB RAM,1440 x 2560 px,LTPS LCD,74.2 mm  153.5 mm  7.0 mm,64 GB,73%,165 g,16:09
Huawei,Huawei P10,259,//cdn-files.kimovil.com/phone_front/0001/60/thumb_59665_phone_front_x_small.jpeg,On Sale,7,5.3,7.7,8.1,7.1,6.7,0,3200 mAh,4x 2.4 GHz ARM Cortex,432 ppi Very high density,5.1,8 Mpx/1.9,12 Mpx/2.2,Android 8.0Oreo,Android 8.0 Oreo,Huawei HiSilicon KIRIN 960,4 GB RAM,1080 x 1920 px,LCD IPS,69.3 mm  145.3 mm  7.1 mm,64 GB,71%,143 g,16:09
Huawei,Huawei P10 Lite,120,//cdn-files.kimovil.com/phone_front/0001/64/thumb_63870_phone_front_x_small.jpeg,On Sale,5.3,4.2,4.1,6.3,6.2,5.5,0,3000 mAh,2.10 GHz (8x Cortex),424 ppi Very high density,5.2,8 Mpx/--,11.8 Mpx/2.2,Android 8.0Oreo,Android 8.1 Oreo,Huawei HiSilicon KIRIN 658,4 GB RAM,1080 x 1920 px,LCD IPS,72.0 mm  146.5 mm  7.2 mm,32 GB,70%,146 g,16:09
Huawei,Huawei Enjoy 7 Plus,139,//cdn-files.kimovil.com/phone_front/0001/68/thumb_67127_phone_front_x_small.jpeg,On Sale,4.8,6.6,4.2,4.1,5.1,3.8,0,4000 mAh,8x1.4GHz ARM Cortex A53,267 ppi Medium Density,5.5,8 Mpx/--,12.2 Mpx/2.2,Android 7.0Nougat,Android 7.0 Nougat,Qualcomm Snapdragon 435 MSM8940,3 GB RAM,720 x 1280 px,LCD IPS,76.4 mm  153.6 mm  8.4 mm,32 GB,71%,165 g,16:09
Huawei,Huawei Y7,80,//cdn-files.kimovil.com/phone_front/0001/75/thumb_74645_phone_front_x_small.jpeg,On Sale,4.7,6.6,4.2,3.8,4.7,4.1,0,4000 mAh,8x1.4GHz ARM Cortex A53,267 ppi Medium Density,5.5,8 Mpx/--,12.2 Mpx/2.2,Android 7.0Nougat,Android 7.0 Nougat,Qualcomm Snapdragon 435 MSM8940,2 GB RAM,720 x 1280 px,LCD IPS,76.4 mm  153.6 mm  8.4 mm,16 GB,71%,165 g,16:09
Huawei,Huawei Nova Young,77,//cdn-files.kimovil.com/phone_front/0001/82/thumb_81648_phone_front_x_small.jpeg,On Sale,4.4,4.8,4.5,4.5,4.6,3.6,0,3000 mAh,ARM Cortex,294 ppi Medium Density,5,4.9 Mpx/--,13 Mpx/2.0,Android 6.0Marshmallow,Android 6.0 Marshmallow,MediaTek MT6737T,2 GB RAM,720 x 1280 px,LCD IPS,72.0 mm  144.0 mm  8.4 mm,16 GB,66%,150 g,16:09
Huawei,Huawei Nova 2 Plus,184,//cdn-files.kimovil.com/phone_front/0001/75/thumb_74333_phone_front_x_small.jpeg,On Sale,5.4,5.6,5.5,4.6,6.1,5.4,0,3340 mAh,4x2.36 GHz ARM Cortex,401 ppi Very high density,5.5,20 Mpx/2.0,12 Mpx/1.8,Android 7.0Nougat,Android 7.0 Nougat,Huawei HiSilicon KIRIN 659,4 GB RAM,1080 x 1920 px,LCD IPS,74.9 mm  153.9 mm  6.9 mm,128 GB,72%,169 g,16:09
Huawei,Huawei Nova 2,189,//cdn-files.kimovil.com/phone_front/0001/72/thumb_71449_phone_front_x_small.jpeg,On Sale,5.3,4.3,6.6,4.7,5.9,5.2,0,2950 mAh,4x2.36 GHz ARM Cortex,441 ppi Very high density,5,20 Mpx/--,12 Mpx/1.8,Android 7.0Nougat,Android 7.0 Nougat,Huawei HiSilicon KIRIN 659,4 GB RAM,1080 x 1920 px,LCD IPS,68.9 mm  142.2 mm  6.9 mm,64 GB,70%,143 g,16:09
Huawei,Huawei Y7 Prime,135,//cdn-files.kimovil.com/phone_front/0001/79/thumb_78117_phone_front_x_small.jpeg,On Sale,5.1,6.6,4.2,5.3,5,4.2,0,4000 mAh,8x1.4GHz ARM Cortex A53,267 ppi Medium Density,5.5,8 Mpx/--,12 Mpx/2.2,Android 7.0Nougat,Android 7.0 Nougat,Qualcomm Snapdragon 435 MSM8940,3 GB RAM,720 x 1280 px,LCD IPS,76.4 mm  153.6 mm  8.4 mm,32 GB,71%,165 g,16:09
Huawei,Huawei Honor 9,169,//cdn-files.kimovil.com/phone_front/0001/74/thumb_73389_phone_front_x_small.jpeg,On Sale,6.1,5.3,6.4,6.8,7.2,4.9,0,3200 mAh,4x 2.4 GHz ARM Cortex,428 ppi Very high density,5.15,8 Mpx/2.0,12 Mpx/2.2,Android 7.0Nougat,Android 7.0 Nougat,Huawei HiSilicon KIRIN 960,4 GB RAM,1080 x 1920 px,LCD IPS,70.9 mm  147.3 mm  7.5 mm,64 GB,70%,155 g,16:09
Huawei,Huawei Enjoy 7,100,//cdn-files.kimovil.com/phone_front/0001/78/thumb_77340_phone_front_x_small.jpeg,On Sale,4.5,5,4.3,4.4,4.2,4.7,0,3020 mAh,ARM Cortex,294 ppi Medium Density,5,5 Mpx/--,13 Mpx/2.0,Android 7.0Nougat,Android 7.0 Nougat,Qualcomm Snapdragon 425 MSM8917,2 GB RAM,720 x 1280 px,LCD IPS,71.0 mm  143.5 mm  8.1 mm,16 GB,67%,145 g,16:09
Huawei,Huawei Y6 2017,110,//cdn-files.kimovil.com/phone_front/0001/78/thumb_77508_phone_front_x_small.jpeg,On Sale,4.3,4.8,4.5,4.4,4.3,3.3,0,3000 mAh,ARM Cortex,294 ppi Medium Density,5,4.9 Mpx/--,13 Mpx/2.0,Android 6.0Marshmallow,Android 6.0 Marshmallow,MediaTek MT6737T,2 GB RAM,720 x 1280 px,LCD IPS,72.0 mm  143.8 mm  8.4 mm,16 GB,66%,150 g,16:09
Huawei,Huawei Honor V9 Play,150,//cdn-files.kimovil.com/phone_front/0001/87/thumb_86316_phone_front_x_small.jpeg,On Sale,4.8,4.2,4.5,5.2,5,5,0,3000 mAh,4x1.5 GHz ARM Cortex,282 ppi Medium Density,5.2,8 Mpx/--,13 Mpx/2.2,Android 7.0Nougat,Android 7.0 Nougat,MediaTek MT6750,3 GB RAM,720 x 1280 px,LCD IPS,73.2 mm  147.9 mm  7.7 mm,32 GB,69%,145 g,16:09
Huawei,Huawei nova 2i,297,//cdn-files.kimovil.com/phone_front/0001/100/thumb_99631_phone_front_x_small.jpeg,On Sale,5.5,5.5,5.9,4.5,6.1,5.3,0,3340 mAh,4x2.36 GHz ARM Cortex,409 ppi Very high density,5.9,13 Mpx/2.0,16 Mpx/2.2,Android 7.0Nougat,Android 7.0 Nougat,Huawei HiSilicon KIRIN 659,4 GB RAM,1080 x 2160 px,LCD IPS,75.2 mm  156.2 mm  7.5 mm,64 GB,76%,164 g,18:09
Huawei,Huawei Maimang 6,202,//cdn-files.kimovil.com/phone_front/0001/94/thumb_93471_phone_front_x_small.jpeg,On Sale,5.8,5.5,6.2,6.3,5.9,5.3,0,3340 mAh,4x2.36 GHz ARM Cortex,409 ppi Very high density,5.9,13 Mpx/--,16 Mpx/2.2,Android 7.0Nougat,Android 7.0 Nougat,Huawei HiSilicon KIRIN 659,4 GB RAM,1080 x 2160 px,LCD IPS,75.2 mm  156.2 mm  7.5 mm,64 GB,76%,164 g,18:09
Huawei,Huawei Mate 10 Lite,211,//cdn-files.kimovil.com/phone_front/0001/98/thumb_97001_phone_front_x_small.jpeg,On Sale,5.7,5.5,6.3,4.6,6.3,5.6,0,3340 mAh,4x2.36 GHz ARM Cortex,409 ppi Very high density,5.9,13 Mpx/--,16 Mpx/2.2,Android 8.0Oreo,Android 8.1 Oreo,Huawei HiSilicon KIRIN 659,4 GB RAM,1080 x 2160 px,LCD IPS,75.2 mm  156.2 mm  7.5 mm,64 GB,76%,164 g,18:09
Huawei,Huawei Mate 10 Pro,307,//cdn-files.kimovil.com/phone_front/0001/97/thumb_96217_phone_front_x_small.jpeg,On Sale,7.6,7.2,7.7,8.3,7.7,7.2,0,4000 mAh,4x 2.4 GHz ARM Cortex,402 ppi Very high density,6,8 Mpx/2.0,12 Mpx/1.6,Android 8.0Oreo,Android 8.0 Oreo,Huawei HiSilicon KIRIN 970,6 GB RAM,1080 x 2160 px,Oled,74.5 mm  154.2 mm  7.9 mm,64 GB,80%,178 g,18:09
Huawei,Huawei Mate 10,248,//cdn-files.kimovil.com/phone_front/0001/97/thumb_96192_phone_front_x_small.jpeg,On Sale,7.7,7,7.7,8.6,7.6,7.7,0,4000 mAh,4x 2.4 GHz ARM Cortex,498 ppi Very high density,5.9,8 Mpx/2.0,12 Mpx/1.6,Android 10Q,Android 10,Huawei HiSilicon KIRIN 970,4 GB RAM,1440 x 2560 px,LCD IPS,77.8 mm  150.5 mm  8.2 mm,64 GB,82%,186 g,16:09
Huawei,Huawei Honor 7x,192,//cdn-files.kimovil.com/phone_front/0001/96/thumb_95773_phone_front_x_small.jpeg,On Sale,5.4,5.5,5.2,4.7,5.9,5.6,0,3340 mAh,4x2.36 GHz ARM Cortex,407 ppi Very high density,5.93,8 Mpx/2.0,16 Mpx/2.2,Android 7.0Nougat,Android 7.0 Nougat,Huawei HiSilicon KIRIN 659,4 GB RAM,1080 x 2160 px,LCD IPS,75.3 mm  156.5 mm  7.6 mm,32 GB,77%,165 g,18:09
Huawei,Huawei Honor 6C Pro,157,//cdn-files.kimovil.com/phone_front/0002/07/thumb_106449_phone_front_x_small.jpeg,On Sale,4.6,4.2,4.2,4.7,5.1,4.7,0,3000 mAh,4x1.5 GHz ARM Cortex,282 ppi Medium Density,5.2,8 Mpx/--,13 Mpx/2.2,Android 7.0Nougat,Android 7.0 Nougat,MediaTek MT6750,3 GB RAM,720 x 1280 px,LCD IPS,73.2 mm  147.9 mm  7.7 mm,32 GB,69%,145 g,16:09
Huawei,Huawei Honor V10,238,//cdn-files.kimovil.com/phone_front/0002/11/thumb_110202_phone_front_x_small.jpeg,On Sale,6.5,6.4,5.7,6.9,7.7,6,0,3750 mAh,4x 2.4 GHz ARM Cortex,403 ppi Very high density,5.99,13 Mpx/2.0,16 Mpx/1.8,Android 9.0P,Android 9.0 P,Huawei HiSilicon KIRIN 970,4 GB RAM,1080 x 2160 px,LCD IPS,75.0 mm  157.0 mm  7.0 mm,64 GB,78%,172 g,18:09
Huawei,Huawei Honor 9 Lite,156,//cdn-files.kimovil.com/phone_front/0002/17/thumb_116243_phone_front_x_small.jpeg,On Sale,5.3,4.3,5.8,5.1,5.8,5.7,0,3000 mAh,4x2.36 GHz ARM Cortex,427 ppi Very high density,5.65,13 Mpx/--,13 Mpx/2.2,Android 8.0Oreo,Android 8.0 Oreo,Huawei HiSilicon KIRIN 659,3 GB RAM,1080 x 2160 px,LCD IPS,71.9 mm  151.0 mm  7.6 mm,32 GB,75%,149 g,18:09
Huawei,Huawei Enjoy 7s,152,//cdn-files.kimovil.com/phone_front/0002/16/thumb_115719_phone_front_x_small.jpeg,On Sale,5,4.3,4.2,5.2,5.7,5.5,0,3000 mAh,4x2.36 GHz ARM Cortex,427 ppi Very high density,5.65,8 Mpx/--,13 Mpx/2.2,Android 8.0Oreo,Android 8.0 Oreo,Huawei HiSilicon KIRIN 659,3 GB RAM,1080 x 2160 px,LCD IPS,72.1 mm  150.1 mm  7.5 mm,32 GB,76%,143 g,18:09
Huawei,Huawei Nova 2s,226,//cdn-files.kimovil.com/phone_front/0002/15/thumb_114355_phone_front_x_small.jpeg,On Sale,6.4,5.5,6.1,6.9,7.3,6.1,0,3340 mAh,4x 2.4 GHz ARM Cortex,402 ppi Very high density,6,20 Mpx/--,20 Mpx/1.8,Android 8.0Oreo,Android 8.0 Oreo,Huawei HiSilicon KIRIN 960,6 GB RAM,1080 x 2160 px,LCD IPS,75.1 mm  156.9 mm  7.5 mm,64 GB,78%,169 g,18:09
Huawei,Huawei P Smart,162,//cdn-files.kimovil.com/phone_front/0002/25/thumb_124384_phone_front_x_small.jpeg,On Sale,5.3,4.3,5.3,5,6,5.7,0,3000 mAh,4x2.36 GHz ARM Cortex,427 ppi Very high density,5.65,8 Mpx/2.0,13 Mpx/2.2,Android 8.0Oreo,Android 8.0 Oreo,Huawei HiSilicon KIRIN 659,3 GB RAM,1080 x 2160 px,LCD IPS,72.1 mm  150.1 mm  7.5 mm,32 GB,76%,143 g,18:09
Huawei,Huawei Honor 7C,157,//cdn-files.kimovil.com/phone_front/0002/31/thumb_130712_phone_front_x_small.jpeg,On Sale,4.9,4.6,5.1,4.7,5.7,4.4,0,3000 mAh,ARM Cortex,269 ppi Medium Density,5.99,8 Mpx/2.0,13 Mpx/2.2,Android 8.0Oreo,Android 8.0 Oreo,Qualcomm Snapdragon 450,4 GB RAM,720 x 1440 px,LCD IPS,76.7 mm  158.3 mm  7.8 mm,64 GB,76%,164 g,18:09
