brand,phone_name,phone_image,average_rating,battery_rating,camera_rating,connectivity_rating,design_rating,performance_rating,user_rating,network_technology,network_2g_bands,network_gprs,network_edge,launch_announced,launch_status,body_dimensions,body_weight,body_sim,display_type,display_size,display_resolution,platform_os,platform_cpu,memory_card_slot,memory_internal,main_camera_single,main_camera_video,sound_loudspeaker,sound_jack,comms_wlan,comms_bluetooth,comms_gps,comms_radio,comms_usb,features_sensors,battery,battery_talk_time,misc_colors,misc_price,network_3g_bands,network_speed,battery_stand-by
Oppo,Oppo A7n,//cdn-files.kimovil.com/phone_front/0003/01/thumb_200381_phone_front_medium.jpeg,6.3,7.7,5.2,6,6.4,6.3,0,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2019, April","Coming soon. Exp. release 2019, April",155.9 x 75.4 x 8.2 mm (6.14 x 2.97 x 0.32 in),170 g (6.00 oz),"Dual SIM (Nano-SIM, dual stand-by)","S-IPS LCD capacitive touchscreen, 16M colors","6.2 inches, 95.9 cm (~81.6% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~271 ppi density)",Android 8.1 (Oreo); ColorOS 5.2,Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),"microSD, up to 256 GB (dedicated slot)","64 GB, 4 GB RAM",-,1080p@30fps,Yes,Yes,"Wi-Fi 802.11 b/g/n, WiFi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, GALILEO, BDS",FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, proximity, compass",Non-removable Li-Ion 4230 mAh battery,-,Green,200,HSDPA 850 / 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",-
Oppo,Oppo Reno,//cdn-files.kimovil.com/phone_front/0003/01/thumb_200433_phone_front_medium.jpeg,7.7,6.4,8.1,7.8,8.7,7.6,0,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2019, April","Available. Released 2019, April",156.6 x 74.3 x 9 mm (6.17 x 2.93 x 0.35 in),185 g (6.53 oz),"Dual SIM (Nano-SIM, dual stand-by)","AMOLED capacitive touchscreen, 16M colors","6.4 inches, 101.0 cm (~86.8% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~402 ppi density)",Android 9.0 (Pie); ColorOS 6,Octa-core (2x2.2 GHz Kryo 360 Gold & 6x1.7 GHz Kryo 360 Silver),No,"256 GB, 6/8 GB RAM or 128 GB, 6 GB RAM",-,"2160p@30fps, 1080p@30/60/120fps, gyro-EIS",Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot","5.0, A2DP, EDR, LE, aptX HD","Yes, with A-GPS, GLONASS, GALILEO, BDS",No,"Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (under display), accelerometer, gyro, proximity, compass",Non-removable Li-Po 3765 mAh battery,-,"Fog Sea Green, Extreme Night Black, Nebula Purple, Pink Mist",400,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE-A",-
Oppo,Oppo A31,//cdn-files.kimovil.com/phone_front/0003/91/thumb_290577_phone_front_medium.jpeg,6.2,7.6,5.5,4.9,6.6,6.4,0,GSM / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2015, April","Available. Released 2015, April 17",131.9 x 65.5 x 8 mm (5.19 x 2.58 x 0.31 in),135 g (4.76 oz),"Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm (~64.6% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Android 4.4 (KitKat),Quad-core 1.2 GHz Cortex-A53,"microSD, up to 256 GB (dedicated slot)","8 GB, 1 GB RAM","8 MP, AF",1080p@30fps,Yes,Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, proximity",Non-removable Li-Ion 2000 mAh battery,Up to 7 h,"White, Blue",150,TD-SCDMA,"TD-SCDMA, LTE Cat4 150/50 Mbps",Up to 240 h
Nokia,Nokia Lumia 620,//cdn-files.kimovil.com/phone_front/0001/04/thumb_3167_phone_front_medium.jpeg,2.3,1.8,2.8,3.4,1.8,1.7,0,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Class B,Class B,"2012, December","Available. Released 2013, January","115.4 x 61.1 x 11 mm, 76 cc (4.54 x 2.41 x 0.43 in)",127 g (4.48 oz),Micro-SIM,"TFT capacitive touchscreen, 16M colors","3.8 inches, 41.1 cm (~58.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~246 ppi density)","Microsoft Windows Phone 8, upgradable to 8.1",Dual-core 1.0 GHz Krait,"microSD, up to 64 GB (dedicated slot)","8 GB, 512 MB RAM","5 MP, AF",720p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band","4.0, A2DP, EDR, LE/ aptX after WP8 Denim update","Yes, with A-GPS, GLONASS",No,microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1300 mAh battery (BL-4J),Up to 14 h 40 min (2G) / Up to 9 h 50 min (3G),"Lime green, orange, magenta, yellow, cyan, white, black",120,HSDPA 850 / 900 / 1900 / 2100,HSPA 21.1/5.76 Mbps,Up to 330 h
Nokia,Nokia Lumia 520,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1660_phone_front_medium.jpeg,2.3,1.8,2.8,3,2,1.7,0,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - all versions,Class B,Up to 236.8 kbps,"2013, February. Released 2013, April",Discontinued,"119.9 x 64 x 9.9 mm, 75.7 cc (4.72 x 2.52 x 0.39 in)",124 g (4.37 oz),Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm (~59.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","Microsoft Windows Phone 8, upgradable to 8.1",Dual-core 1.0 GHz,"microSD, up to 64 GB (dedicated slot)","8 GB, 512 MB RAM","5 MP, f/2.4, 28mm (wide), 1/4"", AF",720p@30fps,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, LE/ aptX after WP8 Denim update","Yes, with A-GPS, GLONASS",FM Radio,microUSB 2.0,"Accelerometer, proximity",Removable Li-Ion 1430 mAh battery (BL-5J),Up to 14 h 40 min (2G) / Up to 9 h 40 min (3G),"Yellow, red, cyan, white/black",70,HSDPA 900 / 2100 - RM-914,HSPA 21.1/5.76 Mbps,Up to 360 h (3G)
Nokia,Nokia Lumia 925,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1624_phone_front_medium.jpeg,4.6,6.3,5.5,6.2,3.3,1.9,0,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,Class B,Up to 236.8 kbps,"2013, May","Available. Released 2013, June","129 x 70.6 x 8.5 mm, 78 cc (5.08 x 2.78 x 0.33 in)",139 g (4.90 oz),Micro-SIM,"AMOLED capacitive touchscreen, 16M colors","4.5 inches, 57.6 cm (~63.3% screen-to-body ratio)","768 x 1280 pixels, 5:3 ratio (~332 ppi density)","Microsoft Windows Phone 8, upgradable to 8.1",Dual-core 1.5 GHz Krait,No,"16 GB/ 32 GB (Vodafone only), 1 GB RAM","8 MP, 1/3"", OIS, AF",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot","4.0, A2DP, EDR, LE/ aptX after WP8 Denim update","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass",Non-removable Li-Ion 2000 mAh battery (BL-4YW),Up to 18 h 20 min (2G) / Up to 12 h 40 min (3G),"Black, White, Gray",260,HSDPA 850 / 900 / 1900 / 2100 - RM-892,"HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps",Up to 440 h (3G)
Nokia,Nokia Lumia 625,//cdn-files.kimovil.com/phone_front/0001/04/thumb_3083_phone_front_medium.jpeg,2.6,2.4,2.9,3.5,2.3,1.8,0,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,Class B,Class B,"2013, July","Available. Released 2013, August","133.3 x 72.3 x 9.2 mm, 87.6 cc (5.25 x 2.85 x 0.36 in)",159 g (5.61 oz),Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 62.9 cm (~65.2% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~199 ppi density)","Microsoft Windows Phone 8, upgradable to 8.1",Dual-core 1.2 GHz Krait,"microSD, up to 64 GB (dedicated slot)","8 GB, 512 MB RAM","5 MP, f/2.4, 28mm (wide), 1/4"", AF",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, LE/ aptX after WP8 Denim update","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,"Accelerometer, proximity",Non-removable Li-Ion 2000 mAh battery (BP-4GWA),Up to 24 h (2G) / Up to 15 h 10 min (3G),"Orange, Bright green, Yellow, Black and white",160,HSDPA 850 / 900 / 2100,"HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps",Up to 552 h
Nokia,Nokia Lumia 1020,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1170_phone_front_medium.jpeg,3.8,2.2,6.4,5.6,2.4,2.5,0,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,Yes,Up to 236.8 kbps,"2013, July","Available. Released 2013, July","130.4 x 71.4 x 10.4 mm, 96.9 cc (5.13 x 2.81 x 0.41 in)",158 g (5.57 oz),Micro-SIM,"AMOLED capacitive touchscreen, 16M colors","4.5 inches, 57.6 cm (~61.9% screen-to-body ratio)","768 x 1280 pixels, 5:3 ratio (~332 ppi density)","Microsoft Windows Phone 8, upgradable to 8.1",Dual-core 1.5 GHz Krait,No,"32 GB, 2 GB RAM / 64 GB (Telefonica exclusive)","41 MP, f/2.2, 26mm (wide), 1/1.5"", 1.12µm, OIS, AF","1080p@30fps, 4x lossless digital zoom",Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot","4.0, A2DP, EDR, LE/ aptX after WP8 Denim update","Yes, with A-GPS, GLONASS","Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, gyro, proximity, compass, barometer",Non-removable Li-Ion 2000 mAh battery (BV-5XW),Up to 19 h (2G) / Up to 13 h 20 min (3G),"Yellow, white, black, red (AT&T exclusive)",400,"HSDPA 850 / 900 / 1900 / 2100 - RM-875, RM-877","HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps",Up to 384 h (3G)
Nokia,Nokia Lumia 1320,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1851_phone_front_medium.jpeg,3.9,6,2.9,5.8,2.4,2.2,0,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,Yes,Yes,"2013, October","Available. Released 2014, January","164.2 x 85.9 x 9.8 mm, 125 cc (6.46 x 3.38 x 0.39 in)",220 g (7.76 oz),Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","6.0 inches, 99.2 cm (~70.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~245 ppi density)","Microsoft Windows Phone 8, upgradable to 8.1",Dual-core 1.7 GHz Krait 300,"microSD, up to 64 GB (dedicated slot)","8 GB, 1 GB RAM","5 MP, f/2.4, 28mm (wide), 1/4"", AF",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, EDR, LE/ aptX after WP8 Denim update","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",Non-removable Li-Ion 3400 mAh battery (BV-4BW),Up to 25 h (2G) / Up to 21 h (3G),"Yellow, white, black, red",210,HSDPA 850 / 900 / 2100 - RM-994,"HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps",Up to 672 h (2G) / Up to 672 h (3G)
Nokia,Nokia Lumia 1520,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1296_phone_front_medium.jpeg,4.7,5.6,4.8,6.4,3.9,3,0,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,Yes,Up to 236.8 kbps,"2013, October","Available. Released 2013, November","162.8 x 85.4 x 8.7 mm, 120.3 cc (6.41 x 3.36 x 0.34 in)",209 g (7.37 oz),Nano-SIM,"IPS LCD capacitive touchscreen, 16M colors","6.0 inches, 99.2 cm (~71.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)","Microsoft Windows Phone 8, upgradable to Windows 10",Quad-core 2.2 GHz Krait 400,"microSD, up to 64 GB (dedicated slot)","16 GB (RM-940 only)/32 GB, 2 GB RAM","20 MP, f/2.4, 26mm (wide), 1/2.5"", 1.12µm, OIS, AF","2160p@30fps (after WP8 Denim update), 1080p@30fps, stereo sound rec.",Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.0, A2DP, EDR, LE/ aptX after WP8 Denim update","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass, sensor core",Non-removable Li-Ion 3400 mAh battery (BV-4BW),Up to 27 h 40 min (2G) / Up to 25 h (3G),"Yellow, white, black, red, green (AT&T)",350,"HSDPA 850 / 900 / 1900 / 2100 - RM-937, RM-939, RM-940","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Up to 768 h (2G) / Up to 768 h (3G)
Nokia,Nokia XL,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1670_phone_front_medium.jpeg,2.1,2.6,1.9,2.4,1.8,1.8,0,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),Up to 85.6 kbps,Up to 236.8 kbps,"2014, February","Available. Released 2014, May","141.4 x 77.7 x 10.9 mm, 109 cc (5.57 x 3.06 x 0.43 in)",190 g (6.70 oz),"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 71.2 cm (~64.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~187 ppi density)",Android 4.1.2 (Jelly Bean); X platform 1,Dual-core 1.0 GHz Cortex-A5,"microSD, up to 32 GB (dedicated slot)","4 GB, 768 MB RAM","5 MP, f/2.8, 32mm (standard), 1/4"", AF",480p@30fps,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","3.0, A2DP","Yes, with A-GPS",Stereo FM radio,microUSB 2.0,"Accelerometer, proximity",Removable Li-Ion 2000 mAh battery (BN-02),Up to 16 h (2G) / Up to 13 h (3G),"Bright green, orange, cyan, yellow, black, white",100,HSDPA 900 / 2100,HSPA 7.2/5.76 Mbps,Up to 720 h
Nokia,Nokia X+,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1662_phone_front_medium.jpeg,1.9,1.9,1.7,2.4,1.8,1.8,0,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),Up to 85.6 kbps,Up to 236.8 kbps,"2014, February","Available. Released 2014, May","115.5 x 63 x 10.4 mm, 73.2 cc (4.55 x 2.48 x 0.41 in)",128.7 g (4.52 oz),"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm (~62.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.1.2 (Jelly Bean); X platform 1,Dual-core 1.0 GHz Cortex-A5,"microSD, up to 32 GB (dedicated slot), 4 GB included","4 GB, 768 MB RAM","3.15 MP, 1/5""",480p@30fps,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","3.0, A2DP","Yes, with A-GPS",Stereo FM radio,microUSB 2.0,"Accelerometer, proximity",Removable Li-Ion 1500 mAh battery (BN-01),Up to 13 h 20 min (2G) / Up to 10 h 30 min (3G),"Bright green, bright red, cyan, yellow, black, white",120,HSDPA 900 / 2100,HSPA 7.2/5.76 Mbps,Up to 408 h
Nokia,Nokia X,//cdn-files.kimovil.com/phone_front/0001/01/thumb_951_phone_front_medium.jpeg,1.9,1.9,1.7,2.4,1.9,1.7,0,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),Up to 85.6 kbps,Up to 236.8 kbps,"2014, February","Available. Released 2014, March","115.5 x 63 x 10.4 mm, 73.2 cc (4.55 x 2.48 x 0.41 in)",128.7 g (4.52 oz),"Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm (~62.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.1.2 (Jelly Bean); X platform 1.1,Dual-core 1.0 GHz Cortex-A5,"microSD, up to 32 GB (dedicated slot)","4 GB, 512 MB RAM","3.15 MP, 1/5""",480p@30fps,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","3.0, A2DP","Yes, with A-GPS",Stereo FM radio,microUSB 2.0,"Accelerometer, proximity",Removable Li-Ion 1500 mAh battery (BN-01),Up to 13 h 20 min (2G) / Up to 10 h 30 min (3G),"Bright green, bright red, cyan, yellow, black, white",100,HSDPA 900 / 2100,HSPA 7.2/5.76 Mbps,Up to 408 h
Nokia,Nokia Lumia 930,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1814_phone_front_medium.jpeg,4.1,2.9,4.7,5.9,3.4,3.6,0,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Up to 236.8 kbps,"2014, April","Available. Released 2014, July","137 x 71 x 9.8 mm, 94.7 cc (5.39 x 2.80 x 0.39 in)",167 g (5.89 oz),Nano-SIM,"AMOLED capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm (~70.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)","Microsoft Windows Phone 8.1, upgradable to Windows 10",Quad-core 2.2 GHz Krait 400,No,"32 GB, 2 GB RAM","20 MP, f/2.4, 26mm (wide), 1/2.5"", OIS, AF","2160p@30fps (after WP8 Denim update), 1080p@30fps, stereo sound rec.",Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, hotspot","4.0, A2DP, EDR, LE/ aptX after WP8 Denim update","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass, sensor core",Non-removable Li-Ion 2420 mAh battery (BV-5QW),Up to 11 h 30 min (2G) / Up to 15 h 30 min (3G),"Bright orange, bright green, white, black, gold",370,HSDPA 850 / 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Up to 432 h
Nokia,Nokia Lumia 635,//cdn-files.kimovil.com/phone_front/0001/01/thumb_977_phone_front_medium.jpeg,2.6,2.1,2.8,3.5,2.9,1.9,0,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Yes,"2014, April","Available. Released 2014, June","129.5 x 66.7 x 9.2 mm, 78.5 cc (5.10 x 2.63 x 0.36 in)",134 g (4.73 oz),Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 54.3 cm (~62.9% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~221 ppi density)",Microsoft Windows Phone 8.1,Quad-core 1.2 GHz Cortex-A7,"microSD, up to 256 GB (dedicated slot)","8 GB, 512 MB/ 1 GB RAM","5 MP, 1/4"", AF",720p@30fps,Yes,Yes,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","4.0, A2DP, LE/ aptX after WP8 Denim update","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,"Accelerometer, sensor core",Removable Li-Ion 1830 mAh battery (BL-5H),Up to 12 h (2G) / Up to 14 h (3G),"Bright Orange, bright green, bright yellow, white, black",110,HSDPA 850 / 900 / 2100 - RM-974,"HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps",Up to 648 h
Nokia,Nokia Lumia 530,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1661_phone_front_medium.jpeg,2.2,1.7,2.8,2.7,2,1.9,0,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Yes,Up to 236.8 kbps,"2014, July","Available. Released 2014, August","119.7 x 62.3 x 11.7 mm, 86.8 cc (4.71 x 2.45 x 0.46 in)",129 g (4.55 oz),Micro-SIM,"TFT capacitive touchscreen, 16M colors","4.0 inches, 44.1 cm (~59.1% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~245 ppi density)",Microsoft Windows Phone 8.1,Quad-core 1.2 GHz Cortex-A7,"microSD, up to 256 GB (dedicated slot)","4 GB, 512 MB RAM","5 MP, 1/4""",480p@30fps,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, LE/ aptX after WP8 Denim update","Yes, with A-GPS, GLONASS",FM Radio,microUSB 2.0,Accelerometer,Removable Li-Ion 1430 mAh battery (BL-5J),Up to 13 h 20 min (2G) / Up to 10 h (3G),"Bright orange, Bright green, White, Dark grey",100,HSDPA 900 / 2100,HSPA 21.1/5.76 Mbps,Up to 528 h
Nokia,Nokia Lumia 735,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1949_phone_front_medium.jpeg,3.4,2.9,4.1,4.1,3.6,2.2,0,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Up to 296 kbps,"2014, September","Available. Released 2014, September",134.7 x 68.5 x 8.9 mm (5.30 x 2.70 x 0.35 in),134 g (4.73 oz),Nano-SIM,"OLED capacitive touchscreen, 16M colors","4.7 inches, 60.9 cm (~66.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)","Microsoft Windows Phone 8.1, upgradable to Microsoft Windows 10",Quad-core 1.2 GHz Cortex-A7,"microSD, up to 256 GB (dedicated slot)","8 GB, 1 GB RAM","6.7 MP (6.1 MP effective), 1/3.4"", AF","1080p@30fps, stereo sound rec.",Yes,Yes,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","4.0, A2DP, LE/ aptX after WP8 Denim update","Yes, with A-GPS, GLONASS, BDS",FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass, sensor core",Removable Li-Ion 2200 mAh battery (BV-T5A),Up to 22 h (2G) / Up to 17 h (3G),"Orange, green, white, black",220,HSDPA 850 / 1700(AWS) / 1900 / 2100 - RM-1039,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Up to 600 h
Nokia,Nokia Lumia 830,//cdn-files.kimovil.com/phone_front/0001/02/thumb_1882_phone_front_medium.jpeg,4.1,2.8,5.4,5,4.6,2.8,0,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,Yes,Up to 296 kbps,"2014, September","Available. Released 2014, September",139.4 x 70.7 x 8.5 mm (5.49 x 2.78 x 0.33 in),150 g (5.29 oz),Nano-SIM,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm (~69.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","Microsoft Windows Phone 8.1, upgradable to Microsoft Windows 10",Quad-core 1.2 GHz Cortex-A7,"microSD, up to 256 GB (dedicated slot)","16 GB, 1 GB RAM","10 MP, f/2.2, 26mm (wide), 1/3.4"", OIS, AF","1080p@30fps, stereo sound rec.",Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot","4.0, A2DP, EDR, LE, aptX","Yes, with A-GPS, GLONASS, BDS",FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass",Removable Li-Ion 2200 mAh battery (BV-L4A),Up to 12 h 54 min (2G) / Up to 14 h 48 min (3G),"Orange, green, white, black, gold",330,HSDPA 850 / 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Up to 528 h
Nokia,Nokia Lumia 630,//cdn-files.kimovil.com/phone_front/0001/03/thumb_2488_phone_front_medium.jpeg,2.5,2.1,2.8,2.6,2.9,1.9,0,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - all versions,Yes,Yes,"2014, April","Available. Released 2014, May","129.5 x 66.7 x 9.2 mm, 78.5 cc (5.10 x 2.63 x 0.36 in)",134 g (4.73 oz),Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 54.3 cm (~62.9% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~221 ppi density)",Microsoft Windows Phone 8.1,Quad-core 1.2 GHz Cortex-A7,"microSD, up to 256 GB (dedicated slot)","8 GB, 512 MB RAM","5 MP, 1/4"", AF",720p@30fps,Yes,Yes,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","4.0, A2DP, LE/ aptX after WP8 Denim update","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,"Accelerometer, sensor core",Removable Li-Ion 1830 mAh battery (BL-5H),Up to 16 h 20 min (2G) / Up to 13 h 10 min (3G),"Bright Orange, bright green, bright yellow, white, black",110,HSDPA 900 / 2100 - RM-976,HSPA 21.1/5.76 Mbps,Up to 600 h
Nokia,Nokia 6,//cdn-files.kimovil.com/devicerender/0003/21/thumb_220939_devicerender_small.jpeg,5.5,5,4.7,5.9,6.4,5.5,0,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2017, January","Available. Released 2017, January",154 x 75.8 x 7.9 mm (6.06 x 2.98 x 0.31 in),169 g (5.96 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 82.6 cm (~70.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)","Android 7.1.1 (Nougat), upgradable to Android 9.0 (Pie)",Octa-core 1.4 GHz Cortex-A53,"microSD, up to 256 GB (uses shared SIM slot)","32 GB, 3 GB RAM - Matte Black, Tempered Blue, Silver, Copper64 GB, 4 GB RAM - Arte Black","16 MP, f/2.0, 1.0µm, PDAF",1080p@30fps,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS",FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",Non-removable Li-Ion 3000 mAh battery,Up to 18 h (3G),"Arte Black, Matte Black, Tempered Blue, Silver, Copper",160,HSDPA 850 / 900 / 1900 / 2100,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Up to 768 h (3G)
