_id,aspect_ratio,available_status,average_rating,battery,battery_rating,brand,camera_rating,connectivity_rating,cpu,density,design_rating,diagonal,front_camera,main_camera,os,os_version,performance_rating,phone_image,phone_name,phone_price,processor_model,ram,resolution,screen_type,size,storage,usable_surface,user_rating,weight
5eafa66442e02aec58235261,20:09,Presell,8.1,4160 mAh,7.6,Xiaomi,8.7,7.8,1x Cortex,401 ppi Very high density,8.5,6.57,16 Mpx/2.5,48 Mpx/1.79,Android 10Q,MIUI V11 (Android 10),8.1,//res.cloudinary.com/dgly8b9lq/image/upload/v1588541531/mi10lite_gxsd6c.jpg,Xiaomi Mi 10 Lite Zoom,400,Qualcomm Snapdragon 765G,6 GB RAM,1080 x 2400 px,Amoled,74.8 mm  164.0 mm  7.9 mm,64 GB,84%,0,192 g
5eafa66442e02aec58235266,16:09,On Sale,4.7,1860 mAh,3.9,Samsung,3.9,6.2,4x 1.8 GHz ARM Cortex A15 + 4x 1.3 ARM Cortex,312 ppi High Density,5.5,4.7,2.1 Mpx/--,12 Mpx/2.2,Android 4.4KitKat,Android 4.4.4 KitKat,4.2,//res.cloudinary.com/dgly8b9lq/image/upload/v1588541718/samsungalpa_wf1qia.jpg,Samsung Galaxy Alpha,178,Samsung Exynos 5 Octa 5430,2 GB RAM,720 x 1280 px,Super Amoled,65.5 mm  132.4 mm  6.7 mm,32 GB,70%,0,115 g
5eafa66442e02aec58235191,16:09,On Sale,4.8,3100 mAh,4.4,Huawei,6,3.4,4x1.7 GHz ARM Cortex,441 ppi Very high density,5.5,5,5 Mpx/--,13 Mpx/2.0,Android 6.0Marshmallow,Android 6.0 Marshmallow,4.9,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430793/Huawei_Honor_6_varxod.jpg,Huawei Honor 6,150,Huawei HiSilicon KIRIN 920,3 GB RAM,1080 x 1920 px,LCD IPS,69.7 mm  139.8 mm  7.5 mm,16 GB,70%,0,135 g
5eafa66442e02aec5823527c,18:09,On Sale,6.4,3000 mAh,4.6,Samsung,5.9,8.2,2x 2.2GHz ARM Cortex,441 ppi Very high density,6.6,5.6,16 Mpx/1.9,16 Mpx/1.7,Android 9.0P,Android 9.0 Pie,6.5,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430788/Samsung_Galaxy_A8_2018_efrjjy.jpg,Samsung Galaxy A8 (2018),270,Samsung Exynos 7 Octa 7885,3 GB RAM,1080 x 2220 px,Super Amoled,70.6 mm  149.2 mm  8.4 mm,32 GB,75%,0,172 g
5eafa66442e02aec582351a2,16:09,On Sale,2.9,2100 mAh,2.8,Huawei,2.7,3.9,ARM Cortex,218 ppi Medium Density,2.1,4.5,2 Mpx/--,5 Mpx,Android 5.0Lollipop,Android 5.1 Lollipop,2.8,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430768/Huawei_Y5_2018_llbvx0.jpg,Huawei Y3 II,111,MediaTek MT6735M,1 GB RAM,480 x 854 px,LCD,66.7 mm  134.2 mm  9.9 mm,8 GB,62%,0,150 g
5eafa66442e02aec5823529e,20:09,On Sale,9.2,5000 mAh,8.7,Samsung,9.4,9.3,2x2.7GHz Custom CPU +2x2.5GHz Cortex,524 ppi Very high density,9.4,6.9,40 Mpx/2.2,108 Mpx/1.8,Android 10Q,Android 10,9,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430798/Samsung_Galaxy_S20_Ultra_twlq1l.jpg,Samsung Galaxy S20 Ultra,1304,Samsung Exynos 990,12 GB RAM,1440 x 3200 px,Amoled,76.0 mm  166.9 mm  8.8 mm,128 GB,90%,0,222 g
5eafa66442e02aec58235230,16:09,On Sale,4.8,3000 mAh,4.9,Xiaomi,4.1,5.7,ARM Cortex,294 ppi Medium Density,4.8,5,5 Mpx/2.0,13 Mpx/2.2,Android 8.0Oreo,MIUI V10 (Android 8.1 Oreo),4.4,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430820/Xiaomi_Redmi_5A_coxnwm.jpg,Xiaomi Redmi 5A,141,Qualcomm Snapdragon 425 MSM8917,2 GB RAM,720 x 1280 px,LCD IPS,70.1 mm  140.4 mm  8.4 mm,16 GB,70%,0,137 g
5eafa66442e02aec582352a1,16:09,On Sale,6.5,1810 mAh,6.6,Apple,6.4,7,Cyclone,326 ppi High Density,6.7,4.7,1.2 Mpx/--,8 Mpx/2.2,iOS 12,iOS 12,6,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430760/Apple_iPhone_6_fygwu4.jpg,Apple iPhone 6,113,Apple A8,1 GB RAM,750 x 1334 px,LCD IPS,67.0 mm  138.1 mm  6.9 mm,16 GB,65%,0,129 g
5eafa66442e02aec582352ca,19:09,On Sale,6.1,3260 mAh,4.9,Vivo,6.2,6,ARM Cortex,403 ppi Very high density,7.5,6.26,13 Mpx/--,16 Mpx/2.2,Android 8.0Oreo,Funtouch 4.0 OS (Android 8.1 Oreo),5.8,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430810/Vivo_Z1_Lite_tkr5y9.jpg,Vivo Z1 Lite,190,Qualcomm Snapdragon 626 MSM8953 Pro,4 GB RAM,1080 x 2280 px,LCD IPS,75.0 mm  154.8 mm  7.9 mm,32 GB,84%,0,149 g
5eafa66442e02aec582351cd,18:09,On Sale,4.5,3000 mAh,4.1,Huawei,3.4,5.6,4x1.4GHz ARM Cortex A53 + 4x1.1GHz ARM Cortex,282 ppi Medium Density,4.5,5.7,8 Mpx/--,13 Mpx,Android 8.0Oreo,Android 8.0 Oreo,4.8,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430797/Huawei_Honor_7A_ppx54l.webp,Huawei Honor 7A,107,Qualcomm Snapdragon 430 MSM8937,2 GB RAM,720 x 1440 px,LCD IPS,73.7 mm  152.4 mm  7.8 mm,32 GB,74%,0,150 g
5eafa66442e02aec582351b0,16:09,On Sale,4.8,4000 mAh,6.6,Huawei,4.2,4.1,8x1.4GHz ARM Cortex A53,267 ppi Medium Density,3.8,5.5,8 Mpx/--,12.2 Mpx/2.2,Android 7.0Nougat,Android 7.0 Nougat,5.1,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430781/Huawei_Enjoy_7_Plus_mvf33a.jpg,Huawei Enjoy 7 Plus,139,Qualcomm Snapdragon 435 MSM8940,3 GB RAM,720 x 1280 px,LCD IPS,76.4 mm  153.6 mm  8.4 mm,32 GB,71%,0,165 g
5eafa66442e02aec582352fd,16:09,On Sale,5.7,4100 mAh,6.6,Oppo,6.4,5.9,Cortex A53,367 ppi High Density,5.1,6,8 Mpx/--,13 Mpx/2.2,Android 5.0Lollipop,ColorOS 2.1 (Android 5.1 Lollipop),4.3,//res.cloudinary.com/dgly8b9lq/image/upload/v1588542357/reno7_scqynf.jpg,Oppo R7 Plus,150,Qualcomm Snapdragon 615 MSM8939,3 GB RAM,1080 x 1920 px,LCD IPS,82.3 mm  158.0 mm  7.8 mm,32 GB,76%,0,203 g
5eafa66442e02aec582352f9,18:09,On Sale,7,3700 mAh,6.3,Google,7.7,8.2,2x Kryo 360 2Ghz,402 ppi Very high density,6,6,8 Mpx/2.0,12 Mpx/1.8,Android 9.0P,Android 9.0 Pie,7,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430775/Google_Pixel_3a_XL_dwednb.jpg,Google Pixel 3a XL,434,Qualcomm Snapdragon 670,4 GB RAM,1080 x 2160 px,Oled,76.1 mm  160.1 mm  8.2 mm,64 GB,76%,0,167 g
5eafa66442e02aec582351f6,19:09,On Sale,4.9,3020 mAh,5.2,Huawei,4.5,4.8,ARM Cortex,295 ppi Medium Density,4.7,5.71,5 Mpx/--,13 Mpx/1.8,Android 9.0P,Android 9.0 Pie,5.3,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430802/Huawei_Honor_8s_h7a50e.jpg,Huawei Honor 8s,120,MediaTek Helio A22 (MT6761),2 GB RAM,720 x 1520 px,LCD IPS,70.8 mm  147.1 mm  8.5 mm,32 GB,78%,0,146 g
5eafa66442e02aec5823527e,18:09,On Sale,7.4,3000 mAh,4.8,Samsung,7.7,8.4,4x2.7 GHz Exynos M3 + 4x1.79 GHz ARM Cortex,568 ppi Very high density,8.4,5.8,8 Mpx/1.7,12.2 Mpx/1.5,Android 10Q,Android 10,7.9,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430797/Samsung_Galaxy_S9_xbgvqm.jpg,Samsung Galaxy S9,564,Samsung Exynos 9 9810,4 GB RAM,1440 x 2960 px,Super Amoled,68.7 mm  147.7 mm  8.5 mm,64 GB,84%,0,163 g
5eafa66442e02aec582351a9,16:09,On Sale,5.8,2900 mAh,4,Huawei,5.2,8,4x 2.3 GHz ARM Cortex,578 ppi Very high density,5.6,5.1,8 Mpx/--,12 Mpx/2.2,Android 6.0Marshmallow,Android 6.0 Marshmallow,6,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430824/Huawei_Honor_Magic_m4vwbo.jpg,Huawei Honor Magic,282,Huawei HiSilicon KIRIN 950,4 GB RAM,1440 x 2560 px,Amoled,69.9 mm  146.1 mm  7.8 mm,64 GB,70%,0,145 g
5eafa66442e02aec582351e2,19:09,On Sale,8.5,5000 mAh,8.6,Huawei,8.9,8.6,2xCortex A76 2.6 GHz +2xCortex A76 1.92 GHz +4 Cortex A55 1.8 GHz,346 ppi High Density,8.2,7.2,24 Mpx/2.0,40 Mpx/1.8,Android 9.0P,Android 9.0 P,8.2,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430829/Huawei_Mate_20X_dzaa3k.jpg,Huawei Mate 20X,531,Huawei HiSilicon KIRIN 980,6 GB RAM,1080 x 2244 px,Amoled,85.4 mm  174.6 mm  8.2 mm,128 GB,87%,0,232 g
5eafa66442e02aec5823524a,19:09,On Sale,6.4,4000 mAh,7.1,Xiaomi,4.9,6.4,8XKryo 250 1.8 GHz,269 ppi Medium Density,6.9,6.26,8 Mpx/--,12 Mpx/2.2,Android 9.0P,MIUI V11 (Android 9 P),6.5,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430820/Xiaomi_Redmi_7_qmhwoo.jpg,Xiaomi Redmi 7,112,Qualcomm Snapdragon 632,2 GB RAM,720 x 1520 px,LCD IPS,75.6 mm  158.7 mm  8.5 mm,16 GB,81%,0,180 g
5eafa66442e02aec582352ac,19.5:9,On Sale,8.2,3110 mAh,7.7,Apple,8.8,8.7,2x Thunder a 2.65 GHz + 4x Lightning a 1.8 GHz,324 ppi High Density,7.1,6.1,12.2 Mpx/--,12 Mpx/1.8,iOS 13,iOS 13,8.6,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430766/Apple_iPhone_11_mwvjne.jpg,Apple iPhone 11,756,Apple A13 Bionic,4 GB RAM,828 x 1792 px,LCD IPS,75.7 mm  150.9 mm  8.3 mm,64 GB,80%,0,194 g
5eafa66442e02aec582351a6,16:09,On Sale,5,4100 mAh,6.9,Huawei,4.1,4.1,4x1.5 GHz ARM Cortex,293 ppi Medium Density,5.5,5,5 Mpx/--,13 Mpx/2.2,Android 6.0Marshmallow,Android 6.0 Marshmallow,4.6,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430782/Huawei_Enjoy_6_jt3yci.jpg,Huawei Enjoy 6,100,MediaTek MT6750,3 GB RAM,720 x 1280 px,Amoled,70.4 mm  143.2 mm  7.9 mm,16 GB,68%,0,145 g
5eafa66442e02aec58235253,19.5:9,On Sale,7.3,4000 mAh,7.1,Xiaomi,7.6,7.2,4x2.0 GHz Kryo 260 + 4x 1.7 GHz Kryo 260,409 ppi Very high density,7.3,6.3,13 Mpx/2.0,48 Mpx/1.79,Android 9.0P,MIUI V11 (Android 9 P),7.1,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430825/Xiaomi_Redmi_Note_8_mhhhoz.jpg,Xiaomi Redmi Note 8,139,Qualcomm Snapdragon 665,4 GB RAM,1080 x 2340 px,LTPS LCD,75.3 mm  158.3 mm  8.4 mm,64 GB,81%,0,190 g
5eafa66442e02aec58235299,19.5:9,On Sale,7.7,4000 mAh,7,Samsung,7.8,8.2,4x2.3 GHz ARM Cortex,396 ppi High Density,8,6.5,32 Mpx/2.2,48 Mpx/2.0,Android 10Q,Android 10,7.3,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430790/Samsung_Galaxy_A51_oav2ze.jpg,Samsung Galaxy A51,278,Samsung Exynos 7 Octa 9611,4 GB RAM,1080 x 2340 px,Super Amoled,73.6 mm  158.5 mm  7.9 mm,128 GB,88%,0,172 g
5eafa66442e02aec582351ce,18:09,On Sale,5,3000 mAh,4,Huawei,5.2,6.1,4x1.4GHz ARM Cortex A53 + 4x1.1GHz ARM Cortex,269 ppi Medium Density,4.9,5.99,8 Mpx/--,13 Mpx/2.2,Android 8.0Oreo,Android 8.0 Oreo,4.8,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430770/Huawei_Y7_Prime_2018_grjxl7.jpg,Huawei Y7 Prime 2018,155,Qualcomm Snapdragon 430 MSM8937,2 GB RAM,720 x 1440 px,LCD IPS,76.7 mm  158.3 mm  7.8 mm,16 GB,76%,0,155 g
5eafa66442e02aec582351ec,19.5:9,On Sale,5,3020 mAh,5.1,Huawei,5.4,4.1,ARM Cortex,282 ppi Medium Density,5.3,6.09,8 Mpx/--,13 Mpx/1.8,Android 9.0P,Android 9.0 Pie,5.3,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430769/Huawei_Y6_Pro_fhxbm8.jpg,Huawei Y6 Pro,105,MediaTek Helio A22 (MT6761),2 GB RAM,720 x 1560 px,LCD IPS,73.5 mm  156.3 mm  8.0 mm,32 GB,79%,0,150 g
5eafa66442e02aec582351f3,19.5:9,On Sale,6.7,3340 mAh,5.6,Huawei,6.7,6.6,4x2.2 GHz ARM Cortex,415 ppi Very high density,7.6,6.15,32.3 Mpx/2.0,48 Mpx/1.8,Android 9.0P,Android 9.0 Pie,6.9,//res.cloudinary.com/dgly8b9lq/image/upload/v1588543267/p30lite_ddrp9p.jpg,Huawei P30 lite,201,Huawei HiSilicon KIRIN 710,4 GB RAM,1080 x 2312 px,LCD IPS,72.7 mm  152.9 mm  7.4 mm,128 GB,84%,0,159 g
5eafa66442e02aec5823521b,20:09,Presell,7.8,4000 mAh,7.3,Huawei,8.6,7.6,"1xARM Cortex A76 2,36GHz +3xARM Cortex A76 2,22GHz +4xCortex",405 ppi Very high density,7.4,6.5,16 Mpx/2.0,64 Mpx/1.8,Android 10Q,Android 10,8.2,//res.cloudinary.com/dgly8b9lq/image/upload/v1588541464/nva7se_lththp.jpg,Huawei nova 7 SE,450,Huawei HiSilicon KIRIN 820,8 GB RAM,1080 x 2400 px,LCD,75.0 mm  162.3 mm  8.6 mm,128 GB,83%,0,189 g
5eafa66442e02aec5823524b,18:09,On Sale,5.5,4000 mAh,7.2,Xiaomi,4.8,4.8,4x1.95 GHz ARM Cortex,295 ppi Medium Density,4.5,5.45,5 Mpx/--,12 Mpx,Android 9.0P,MIUI V11 (Android 9 P),6,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430821/Xiaomi_Redmi_7A_svm9ms.jpg,Xiaomi Redmi 7A,100,Qualcomm Snapdragon 439,2 GB RAM,720 x 1440 px,LCD IPS,70.4 mm  146.3 mm  9.6 mm,16 GB,74%,0,165 g
5eafa66442e02aec58235240,19:09,On Sale,6.9,4000 mAh,6.8,Xiaomi,7.3,6.9,4x Kryo 260 1.8 GHz+ 4x Kryo 260 1.6 GHz,403 ppi Very high density,6.9,6.26,20 Mpx,12 Mpx/1.9,Android 9.0P,MIUI V10 (Android 9 Pie),6.5,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430825/Xiaomi_Redmi_Note_6_Pro_tl3lyi.jpg,Xiaomi Redmi Note 6 Pro,140,Qualcomm Snapdragon 636,3 GB RAM,1080 x 2246 px,LCD IPS,76.3 mm  157.9 mm  8.2 mm,32 GB,82%,0,176 g
5eafa66442e02aec582352ae,16:09,On Sale,6.2,3600 mAh,5.9,Vivo,7.1,5.6,4x 1.8 GHz ARM Cortex,541 ppi Very high density,7.1,5.43,8 Mpx/--,16 Mpx/2.0,Android 5.0Lollipop,Funtouch 2.5.1 OS (Android 5.1 Lollipop),5.5,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430807/Vivo_XPlay_5_sxoqkd.jpg,Vivo XPlay 5,256,Qualcomm Snapdragon 652 MSM8976,4 GB RAM,1440 x 2560 px,Super Amoled,76.2 mm  153.5 mm  7.6 mm,128 GB,69%,0,167 g
5eafa66442e02aec582351e5,19.5:9,On Sale,6.4,3400 mAh,5.8,Huawei,5.8,5.7,4x2.2 GHz ARM Cortex,415 ppi Very high density,7.5,6.21,24 Mpx/2.0,13 Mpx/1.8,Android 10Q,Android 10,7,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430809/Huawei_Honor_10_Lite_qhoilt.jpg,Huawei Honor 10 Lite,159,Huawei HiSilicon KIRIN 710,4 GB RAM,1080 x 2340 px,LCD IPS,73.6 mm  154.8 mm  8.0 mm,64 GB,83%,0,162 g
5eafa66442e02aec58235231,18:09,On Sale,5.9,4000 mAh,6.9,Xiaomi,4.6,6.2,ARM Cortex,409 ppi Very high density,6.1,5.99,5 Mpx/--,12 Mpx/2.2,Android 7.0Nougat,MIUI V9 (Android 7.1.1 Nougat),5.7,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430820/Xiaomi_Redmi_5_Plus_zyiphl.jpg,Xiaomi Redmi 5 Plus,150,Qualcomm Snapdragon 625 MSM8953,3 GB RAM,1080 x 2160 px,LCD IPS,75.5 mm  158.5 mm  8.1 mm,32 GB,77%,0,180 g
5eafa66442e02aec582352d2,19.5:9,On Sale,6.7,3940 mAh,6.7,Vivo,6.3,5.3,4x 2.1GHz ARM Cortex A73 + 4x 2.0GHz ARM Cortex A53,395 ppi High Density,7.9,6.53,24.8 Mpx/2.0,12.2 Mpx/1.79,Android 9.0P,Funtouch 9.0 OS (Android 9.0 Pie),7.5,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430801/Vivo_S1_z2rdki.jpg,Vivo S1,280,MediaTek Helio P70,6 GB RAM,1080 x 2340 px,LCD IPS,75.9 mm  162.0 mm  8.5 mm,128 GB,85%,0,189 g
5eafa66442e02aec582352e0,19.5:9,On Sale,7.3,5000 mAh,8.5,Vivo,7.4,5.5,2x Kryo 460 2.0 Ghz + 6x Kryo 460 1.7 Ghz,395 ppi High Density,7.3,6.53,16 Mpx/2.0,16 Mpx/1.78,Android 9.0P,Funtouch 9.2 OS (Android 9.0 Pie),7.6,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430811/Vivo_Z5i_fpdzqj.jpg,Vivo Z5i,272,Qualcomm Snapdragon 675,6 GB RAM,1080 x 2340 px,LCD IPS,76.5 mm  162.2 mm  8.9 mm,128 GB,84%,0,193 g
5eafa66442e02aec582352f2,20:09,On Sale,8.8,4300 mAh,7.8,OnePlus,8.6,9.3,Kryo 585 1x Cortex,402 ppi Very high density,9.1,6.55,16 Mpx/2.45,48 Mpx/1.75,Android 10Q,OxygenOS 10 (Android 10),9,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430777/OnePlus_8_sdmyle.jpg,OnePlus 8,665,Qualcomm Snapdragon 865,8 GB RAM,1080 x 2400 px,Amoled,72.9 mm  160.2 mm  8.0 mm,128 GB,88%,0,180 g
5eafa66442e02aec5823529c,19.5:9,On Sale,8.2,4500 mAh,8,Samsung,8.2,8.2,1x2.84 GHz Kryo 485 + 3x2.4 GHz Kryo 485 + 4x1.8 GHz Kryo 485,385 ppi High Density,8,6.7,32 Mpx/2.2,48 Mpx/2.0,Android 10Q,Android 10,8.4,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430797/Samsung_Galaxy_S10_Lite_waftw0.jpg,Samsung Galaxy S10 Lite,566,Qualcomm Snapdragon 855,6 GB RAM,1080 x 2400 px,Super Amoled,75.6 mm  162.5 mm  8.1 mm,128 GB,89%,0,186 g
5eafa66442e02aec58235223,16:09,On Sale,6.4,3200 mAh,5.6,Xiaomi,7.3,6.6,Dual cluster Kryo 2x2.15GHz + 2x1.6GHz,428 ppi Very high density,5.8,5.15,4 Mpx/2.0,12 Mpx/2.0,Android 8.0Oreo,MIUI V10 (Android 8.1 Oreo),6.7,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430813/Xiaomi_Mi5s_va9o76.jpg,Xiaomi Mi5s,198,Qualcomm Snapdragon 821 2.15GHz,3 GB RAM,1080 x 1920 px,LCD IPS,70.3 mm  145.6 mm  8.3 mm,64 GB,71%,0,145 g
5eafa66442e02aec58235277,18:09,On Sale,7.5,3500 mAh,6.1,Samsung,7.5,8.1,4x2.3 GHz Exynos M2 Mongoose+ 4x1.7 GHz ARM Cortex A53,529 ppi Very high density,8.6,6.2,8 Mpx/1.7,12.2 Mpx/1.7,Android 9.0P,Android 9.0 Pie,7.4,//res.cloudinary.com/dgly8b9lq/image/upload/v1588541860/samsungs8_ld3c68.jpg,Samsung Galaxy S8+,274,Samsung Exynos 9 Octa 8895,4 GB RAM,1440 x 2960 px,Super Amoled,73.4 mm  159.5 mm  8.1 mm,64 GB,83%,0,173 g
5eafa66442e02aec582351d5,19:09,On Sale,6.1,3340 mAh,5.6,Huawei,5.5,5.4,4x2.2 GHz ARM Cortex,409 ppi Very high density,7.1,6.3,24 Mpx/2.0,16 Mpx/2.2,Android 8.0Oreo,Android 8.1 Oreo,6.8,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430829/Huawei_nova_3i_hcvddb.webp,Huawei nova 3i,236,Huawei HiSilicon KIRIN 710,4 GB RAM,1080 x 2340 px,LCD IPS,75.2 mm  157.6 mm  7.6 mm,128 GB,82%,0,169 g
5eafa66442e02aec58235220,16:09,On Sale,5.2,4100 mAh,6.9,Xiaomi,5.5,5.3,4x1.4GHz ARM Cortex A53 + 4x1.1GHz ARM Cortex,294 ppi Medium Density,4.2,5,5 Mpx/--,13 Mpx/2.0,Android 6.0Marshmallow,MIUI V8 (Android 6.0.1 Marshmallow),4.2,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430819/Xiaomi_Redmi_3S_sq5s69.jpg,Xiaomi Redmi 3S,117,Qualcomm Snapdragon 430 MSM8937,2 GB RAM,720 x 1280 px,LCD IPS,69.6 mm  139.3 mm  8.5 mm,16 GB,71%,0,144 g
5eafa66442e02aec5823526d,16:09,On Sale,3.5,2600 mAh,3.5,Samsung,2.5,4.4,ARM Cortex,294 ppi Medium Density,3.7,5,5 Mpx/--,8 Mpx,Android 5.0Lollipop,Android 5.1.1 Lollipop,3.2,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430792/Samsung_Galaxy_J3_ccq6jn.jpg,Samsung Galaxy J3,152,Qualcomm Snapdragon 410 MSM8916v2,1.5 GB RAM,720 x 1280 px,Super Amoled,71.0 mm  142.3 mm  7.9 mm,8 GB,68%,0,138 g
5eafa66442e02aec58235195,16:09,On Sale,4.5,3090 mAh,4.4,Huawei,4.4,4.2,4x1.5 GHz ARM Cortex,424 ppi Very high density,5.5,5.2,--/--,13 Mpx/2.0,Android 5.0Lollipop,Android 5.1 Lollipop,3.8,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430798/Huawei_Honor_7i_bsy615.jpg,Huawei Honor 7i,122,Qualcomm Snapdragon 616 MSM8952,2 GB RAM,1080 x 1920 px,LCD IPS,71.2 mm  141.6 mm  7.8 mm,16 GB,74%,0,160 g
5eafa66442e02aec58235213,20:09,Presell,8,4200 mAh,7.7,Huawei,8.7,7.7,"1xARM Cortex A76 2,36GHz +3xARM Cortex A76 2,22GHz +4xCortex",405 ppi Very high density,7.6,6.5,16 Mpx/2.0,64 Mpx/1.8,Android 10Q,Android 10,8.2,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430818/Huawei_Honor_30S_v8aqbq.jpg,Huawei Honor 30S,470,Huawei HiSilicon KIRIN 820,8 GB RAM,1080 x 2400 px,LTPS LCD,75.0 mm  162.3 mm  8.6 mm,128 GB,83%,0,190 g
5eafa66442e02aec582352a6,16:09,On Sale,7.4,2675 mAh,6.2,Apple,8.4,7.9,Apple 2x ARMv8,401 ppi Very high density,6.8,5.5,7.2 Mpx/2.2,12 Mpx/1.8,iOS 11,iOS 11,7.9,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430761/Apple_iPhone_8_Plus_fgmrwb.jpg,Apple iPhone 8 Plus,608,Apple A11 Bionic,3 GB RAM,1080 x 1920 px,LCD IPS,78.1 mm  158.4 mm  7.5 mm,64 GB,67%,0,202 g
5eafa66442e02aec5823520c,20:09,On Sale,8.4,4100 mAh,7.6,Huawei,9.1,8.9,2x2.86 GHz ARM Cortex,401 ppi Very high density,8,6.57,32 Mpx/2.0,40 Mpx/1.6,Android 10Q,Android 10,8.6,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430827/Huawei_Honor_V30_Pro_a05lvx.jpg,Huawei Honor V30 Pro,539,Huawei HiSilicon KIRIN 990,8 GB RAM,1080 x 2400 px,TFT LCD (IPS),75.8 mm  162.7 mm  8.8 mm,128 GB,84%,0,206 g
5eafa66442e02aec58235272,16:09,On Sale,4.6,3100 mAh,5.3,Samsung,6,5,4xARM Cortex,282 ppi Medium Density,3.5,5.2,5 Mpx/--,13 Mpx/1.9,Android 5.0Lollipop,Android 5.1 Lollipop,3.3,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430793/Samsung_Galaxy_J5_2016_vy0qse.jpg,Samsung Galaxy J5 (2016),132,Qualcomm Snapdragon 410 MSM8916,2 GB RAM,720 x 1280 px,Super Amoled,72.3 mm  145.8 mm  8.1 mm,16 GB,70%,0,159 g
5eafa66442e02aec5823527d,18:09,On Sale,7.7,3500 mAh,6.1,Samsung,8.1,8.4,4x2.7 GHz Exynos M3 + 4x1.79 GHz ARM Cortex,531 ppi Very high density,8.2,6.2,8 Mpx/1.7,12.2 Mpx/1.5,Android 10Q,Android 10,7.9,//res.cloudinary.com/dgly8b9lq/image/upload/v1588541932/samsungs9_igdwzm.jpg,Samsung Galaxy S9+,736,Samsung Exynos 9 9810,6 GB RAM,1440 x 2960 px,Super Amoled,73.8 mm  158.0 mm  8.5 mm,64 GB,83%,0,189 g
5eafa66442e02aec5823529b,20:09,On Sale,7.9,4500 mAh,7.9,Samsung,7.4,8.1,4x2.7 GHz Exynos M3 + 4x1.79 GHz ARM Cortex,393 ppi High Density,8.1,6.7,32 Mpx/2.2,12 Mpx/1.7,Android 10Q,Android 10,8,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430795/Samsung_Galaxy_Note_10_Lite_md6h3g.jpg,Samsung Galaxy Note10 Lite,564,Samsung Exynos 9 9810,6 GB RAM,1080 x 2400 px,Amoled,76.1 mm  163.7 mm  8.7 mm,128 GB,87%,0,199 g
5eafa66442e02aec58235225,16:09,On Sale,4.8,3120 mAh,5.4,Xiaomi,4.2,4.7,ARM Cortex,294 ppi Medium Density,5.2,5,5 Mpx/--,13 Mpx/2.2,Android 7.0Nougat,MIUI V10 (Android 7 Nougat),4.7,//res.cloudinary.com/dgly8b9lq/image/upload/v1588430819/Xiaomi_Redmi_4A_kqajzx.jpg,Xiaomi Redmi 4A,90,Qualcomm Snapdragon 425 MSM8917,2 GB RAM,720 x 1280 px,LCD IPS,70.4 mm  139.5 mm  8.5 mm,16 GB,70%,0,135 g
